word,occurence
"eres...

🙍🏻‍♀️Mujer
👨🏾Migrante
🙇🏼‍♂️Joven
🏳️‍🌈LGTBI
🍀Ecologista
👨🏻‍🔧Currante
🇪🇺Europeísta
👵🏼Pensionista
🌐Demócrata

...No…",1.0
@JoanGFabra:,2.0
volíeu...,2.0
@dani_pernas:,2.0
#SeñoraArrimadas,1.0
#SuSeñoría?,1.0
Joc,1.0
https://t.co/Ro5KWBIRLK,1.0
refiere,1.0
empresas,2.0
aquí...,1.0
cuales,1.0
refería?,1.0
Podría,1.0
usted,2.0
especificar,1.0
Nunca,1.0
mal?,1.0
"multiconsulta,",1.0
detall:,1.0
favor!,1.0
https://t.co/q37XcoQbWj,1.0
‘unitarista’,1.0
nerviós.,1.0
T'estimem,1.0
"t'enyorem,",1.0
Marta!,2.0
https://t.co/ybeqqoDLGp,1.0
https://t.co/4kSO4P174z,1.0
rasero,1.0
@CiudadanosCs:,1.0
https://t.co/ZIYqCpB3Zs,1.0
M'agrada,4.0
citi,1.0
conformen,1.0
identitat,1.0
espatlli,1.0
manipulador,1.0
https://t.co/IyEOt55JZf,1.0
https://t.co/XVeGqR46zs,1.0
deshaucios,1.0
parados,1.0
semana,3.0
#Barcelona.,1.0
Debemos,1.0
luchando,3.0
pararlos,1.0
todos!,1.0
d’augmentar,1.0
https://t.co/4ftbqCNIOx,1.0
"5,6%",1.0
d’intenció,1.0
fas?,1.0
Desviar,1.0
"
Si",1.0
pregunti,1.0
enrera,1.0
https://t.co/EnNpdiBPff,1.0
https://t.co/qGOR6JKoaA,1.0
https://t.co/eyjux6Skl6,1.0
voltes.,1.0
Puigde…,1.0
"escocesa,",1.0
"preguntes,",1.0
"desobediència,",2.0
base...…,1.0
@MarcLaCala:,1.0
Borràs,4.0
capellà,1.0
traïdor,1.0
qual.,1.0
llevem,1.0
l'ànim,1.0
encongit,1.0
essent,1.0
detinguts.,1.0
Faltaven,1.0
l'#1O.,1.0
Desd,1.0
tenen…,1.0
objectivitat,1.0
judicials,2.0
Ñ?,1.0
Telepolis:,1.0
"""Respecte",1.0
dl,1.0
Institució,1.0
Catalunta:,1.0
https://t.co/yfjgojaol0,1.0
"""Art.",1.0
19.,1.0
individu,1.0
d'expressio;,1.0
comporta,1.0
ésser,1.0
inquietat,1.0
@jmasautonell:,1.0
#Atenes,1.0
Protesta,1.0
Gutiérrez,1.0
tancada.,1.0
pels…,1.0
@jasava7:,1.0
"#Refugiados
Dentro",1.0
tendremos,1.0
"europeas.

Tengo",1.0
"votar!
Me",1.0
muero,1.0
"impaciencia
Qu…",1.0
@_GESOP,2.0
"Barcelona.
▪️BeC",2.0
"9-10
▪️ERC",2.0
"8-9
▪️Cs",2.0
"8-9
▪️PDECat",2.0
"6
▪️PSC",2.0
5…,2.0
https://t.co/DW8tJqKyDw,1.0
l'escalf.,1.0
petites,1.0
tendresa.,1.0
d'aquesr,1.0
concedit,1.0
Iceta,2.0
oye,1.0
"adrián,",1.0
mis,3.0
abuelos,1.0
murcianos,1.0
"llegaron,",1.0
llevaba,2.0
rato,1.0
levantadita,1.0
ya.,1.0
"

Y",1.0
entie…,1.0
fer-me,1.0
representar-los,1.0
@salellasadv:,1.0
"fiscalia,",1.0
d'investigar,1.0
@TamaraVila83,2.0
@EtVolemACasa,1.0
T-12.,1.0
@gencat.,1.0
Si…,1.0
Losantos,1.0
bombardejar,1.0
Vist,1.0
exigim…,1.0
pacífic,2.0
reis,1.0
existeixen,1.0
Mags,1.0
https://t.co/8UXX5HujwI,1.0
consolidant,1.0
d'atracció,1.0
indústria,1.0
videojocs.,1.0
consoli…,1.0
nomenclàtor,1.0
refereix,3.0
"personatges,",1.0
històrics.,1.0
@G_Pisarello…,1.0
hiperciutadans,1.0
renovant,1.0
https://t.co/pPFZSD3uOu,1.0
d’actuar,1.0
reacc…,1.0
Inacceptable,1.0
@Sande…,1.0
d’avalar,1.0
"XIII,",1.0
Justice,1.0
not,2.0
fair.,1.0
fair,1.0
"Brussels,",1.0
that's,1.0
removed,1.0
order.,1.0
#BBCWQ,1.0
l'ultranacionalisme,1.0
xenofob,1.0
calgui;,1.0
M’ho,1.0
@An…,1.0
agraït,2.0
@ManuelaCarmena,1.0
d'oferir,1.0
#Met…,1.0
#1OctubreTV3,1.0
2.300,1.0
tecnològica,1.0
Capital,2.0
innovacio,2.0
esforç.,2.0
d'ahir…,2.0
Celebrem,1.0
monitoritzi,1.0
mostri,1.0
L'actiu,1.0
intel·ligència.,1.0
"molta,",1.0
posar-la…,1.0
Escoltar,1.0
adonar-te,1.0
necessàries,1.0
intentat,2.0
silenciar,2.0
https://t.co/c4IrqG…,1.0
vespres,2.0
sortia,4.0
jardí,2.0
lluna,2.0
estrelles.,3.0
mare…,2.0
Fiscalia:,1.0
Obro,2.0
fil:,2.0
indignament,1.0
permeteu-me,1.0
presó…,1.0
@julioservan:,1.0
L'@AdaColau,1.0
#preguntaseria,1.0
començaven,1.0
d'horror,1.0
italiana.,1.0
converses,1.0
https://t.co/oeLc…,1.0
implantarà,1.0
s'ingressi,1.0
"escolteu"",",1.0
Machado.,1.0
debatrem,1.0
allotjaments,1.0
turístics…,1.0
finances,1.0
compromi…,1.0
"Yesterday,",1.0
good,1.0
men,1.0
jail.,1.0
crime?,1.0
Are,1.0
17th,1.0
century?,1.0
https://t.co/AvtD…,1.0
d'atorgar,2.0
Bohigas,2.0
Font…,2.0
"lluita,",1.0
històric.,1.0
Segu…,1.0
Conec,1.0
@RaphaelMinder,1.0
NYT.,1.0
apostat,3.0
color.,1.0
retirar-lo.,1.0
censurar-la.,2.0
majúscul.,2.0
reflexiono,2.0
L'autèntic,1.0
https://t.co/qfcLkn8UQA,1.0
@kantinu:,1.0
https://t.co/ZaBAa5UaVv,1.0
marit,4.0
d'Arrimadas,3.0
abona,2.0
@el…,2.0
L’Assemblea,1.0
Francofonia,2.0
https://t.co/XO3g…,1.0
M’acabo,1.0
@quimforn.,2.0
envien,2.0
missatg…,1.0
"massivament,",1.0
democràticamen…,1.0
"#MWC18,",1.0
internaciona…,1.0
"diferent,",1.0
inusual.,1.0
form…,1.0
intolerància,1.0
banalització,1.0
nazisme,1.0
supo…,1.0
confondran,1.0
"madura,",1.0
respectuosa,1.0
quals…,1.0
🌈Volem,1.0
orgullós,2.0
"orgulloses,",1.0
discriminació.,1.0
Feliç,3.0
l’Or…,1.0
retrocedir,1.0
mil·límetre…,1.0
Parlaré,1.0
Protegiré,1.0
135,1.0
diputades.,1.0
d’aquest,4.0
"@dolorsbassac!

Persistirem",1.0
https://t.co/xth…,1.0
enfront,1.0
atrapat,1.0
espiral,1.0
repressió.,2.0
demostració,1.0
agafar-lo😂,1.0
https://t.co/9ycvCTRO5M,1.0
munta,1.0
d’àmbit,1.0
(no,2.0
"barceloní),",1.0
exportar,1.0
#xiringo,1.0
https://t.co/zNJo3JQevn,1.0
#PuigdemontPresidentJa.,1.0
"legislatura"".",1.0
s'aclaren,1.0
ells...,1.0
https://t.co/Sb3u8Mo8yg,1.0
https://t.co/2BiT9xZcgD,1.0
ERC!!,1.0
".@EmparMoliner,",1.0
cremo,1.0
Espanyola,1.0
https://t.co/nm9XMNNhWU,1.0
"
@CarlesBorrell1
@7_ZeRoIo
@Violeta85594090
@LabarraMarta

🔁",1.0
baix.,1.0
treiem,1.0
xacra,2.0
sobre.,1.0
"""l'indepe""",1.0
plorant,1.0
https://t.co/uyoNV3mRZv,1.0
destapat,1.0
escàndol:,1.0
Barcelona!!,1.0
https://t.co/OfHi2Ks36I,1.0
hirieron,1.0
personas.,2.0
¿Elegante,1.0
sabía,1.0
escuchar?,1.0
¿En,1.0
serio,2.0
@Pablo_Iglesias_?,1.0
https://t.co/DEBaL2JUWt,1.0
virtual,1.0
"sapigueu,",1.0
CxR,1.0
documents,1.0
l'associació,2.0
"belga,",1.0
d'ells,1.0
exmilitants,1.0
d'unió.,1.0
insulta.,1.0
subtil,1.0
l’aparell,1.0
repressor.,1.0
https://t.co/4OB5L5WyVc,1.0
refugiat,1.0
https://t.co/njMzvdLOYU,1.0
@mirodavid:,2.0
Mario,2.0
Vargas,2.0
Llosa:,2.0
Nostàlgia,2.0
https://t.co/0wy1J…,2.0
mesos?,1.0
explicar-ho.,1.0
#OnSónLesD…,1.0
@joan_enrera:,1.0
Aliexpress,1.0
VS,1.0
t'arriba,1.0
https://t.co/SzNIz8Wccz,1.0
@martona127:,1.0
"@ERCbcn,",1.0
oposant-s'hi,1.0
"ICV,",1.0
PSC......,1.0
“irreversible”,1.0
https://t.co/rhXdmuCJax,1.0
@ElP…,1.0
@EsterRubio2:,1.0
¡Por,1.0
fin!,1.0
@IsraelGJS,1.0
comprende,1.0
ciudadanos,1.0
particulares,1.0
jueguen,1.0
#EXCLUSIVA,1.0
clàusules,1.0
"""confidencials""",1.0
polèmic,1.0
Mercadona,1.0
https://t.co/NTjBQNIQ8F,1.0
@albe…,1.0
assaltants,1.0
neofeixistes,1.0
@jurge_ng,1.0
https://t.co/0GR9J7A8KV,1.0
@bcn2015:,1.0
propostes?:,1.0
12%,1.0
13%,1.0
#MunicipalsBcn,1.0
#Bcn,1.0
#debat…,1.0
@esquerrapv:,2.0
"drets

Per",1.0
"@Pilar_NiB

https://t.co/OzvhSej24F",1.0
#25dabril.,1.0
l'espoli,1.0
Valencià:,1.0
Independència!,1.0
"

#Republ…",1.0
regne,1.0
republicana.,2.0
Repúb…,2.0
@BL3MWry3mDc5fsUPQOzEoln7zrpLVpHfc6akUcg7eY=:,1.0
@barcelona_cat:,1.0
@X9BAcull,1.0
"fronteres,",1.0
solidaritat?,1.0
Inscripcions:,1.0
https://t.co/WSQixacO…,1.0
@nanasalvador:,2.0
#elmónensmira,1.0
https://t.co/jHYPnJtkTZ,1.0
Sanz:,1.0
"""Xq",1.0
@Juanmi_News:,1.0
hacedme,1.0
"hueco,",1.0
voy.,1.0
#ResacaElectoral,1.0
https://t.co/FKP1suooT6,1.0
"@enpeudepau,",1.0
fomentar,1.0
instruir,1.0
mobilitzacions,2.0
https://t.co/hU6Q…,1.0
L'entitat,3.0
autoritària,3.0
https://t.co/L1y6U1bOaS,3.0
Telemadrid,1.0
https://t.co/VX2St8dzNR,1.0
escollir,2.0
https://t.co/t8OTJFGTbD,1.0
coordinador,1.0
"policials""",1.0
d’ERC:,2.0
Tornar,1.0
https://t.co/Dvrmb…,1.0
https://t.co/EQApL58XwQ,1.0
https://t.co/cMO2Q2feVM,1.0
https://t.co/UiQbIcY4cT,1.0
cooperació,1.0
extradir,2.0
"Comín,",1.0
L'excomissari,1.0
informava,1.0
https://t.co/yXR7q…,1.0
magistrats,1.0
"persecució""",1.0
escorcolla,1.0
https://t.co/BJgyf4ZtqS,1.0
capità,3.0
onades,3.0
https://t.co/ZY5pfXfxwl,3.0
l'executiva,1.0
@nuriaparlon,1.0
l'aplicació,2.0
Sobiranistes,2.0
d'EUiA,2.0
carreguen,2.0
https://t.co/pOpKdAChMO,2.0
Costa:,1.0
"""Farem",1.0
depenent,1.0
"impedir-ho""",1.0
https://t.co/A7kO26wy14,1.0
anul·laria,1.0
"""l'…",1.0
'L'última,1.0
mani',1.0
https://t.co/plNUMYYNoI,1.0
informada,2.0
inicialment,2.0
al·lega,1.0
https://t.co/ee7jUfbx…,1.0
validarà,2.0
elabori,2.0
https://t.co/ZdHW4I28J0,2.0
"""impunitat""",1.0
https://t.co/N9m2FlHUz8,1.0
proclamar-la,1.0
"@sciencespo,",1.0
@France3tv,1.0
@FR…,1.0
#voluntariat.,1.0
"d'agrair,",1.0
especia…,1.0
sabates,1.0
rebaixes.,1.0
dino,1.0
síndic,1.0
abordar,3.0
dr…,1.0
felicitats @rogertorrent11 Ets,2.0
del @parlament_cat,2.0
que exerciràs el,2.0
noblesa,2.0
"Marc,",1.0
d’enemic.,1.0
curtes,1.0
https://t.co/C40BRmJ17U,1.0
participarem,1.0
manual.,1.0
style,1.0
2015?,1.0
recurrent,1.0
"espanyola.

Passen",1.0
excuses,1.0
n'encerten,1.0
pobrets.,1.0
https://t.co/aVCbBtskCP,1.0
enxufem!!,1.0
https://t.co/UQDLRx3iLt,1.0
mentalment,1.0
"sa,",1.0
Sensibilitat,2.0
femesa.,2.0
d'ampliar,1.0
https://t.co/lwqbDmks9B,1.0
guanyi:,1.0
fundador,1.0
recomanar,1.0
https://t.co/Ypw7LLIZJ4,1.0
RAC1,1.0
#ElecRAC1.,1.0
"primer,",1.0
https://t.co/fH6eybC8kx,1.0
l'apassionant,1.0
Twitter!,1.0
☺️☺️,1.0
assessor,1.0
#labilis,1.0
https://t.co/EDPIU2KXXt,1.0
.@xaviertrias,1.0
"""infantil""",1.0
Manifest,2.0
http://t.co/lH5ModaXB1,1.0
#JoSignoANC,1.0
@Primaries2019,1.0
unanimitat,1.0
https://t.co/jddw7LzQ4H,1.0
https://t.co/VCXJj3fTUr,1.0
treballen,1.0
https://t.co/KnBF0Cq4Fg,1.0
l’alarmisme.,1.0
https://t.co/a7xZwfchhN,1.0
"promocional,",1.0
https://t.co/Mom8yYx45O,1.0
Lamentables,1.0
@JaumeCollboni,1.0
https://t.co/Ag3IovtV4H,1.0
https://t.co/JpX1jcx…,2.0
Torr…,1.0
@montsecandini:,1.0
Acte,1.0
@presidentMas,1.0
@lluis_llach,1.0
@JaumeMoyaM:,1.0
Sensacions,1.0
#Congrés:,1.0
bancada,1.0
pepera,1.0
"insulta,",1.0
xiscla,1.0
okupat,1.0
cortijo.,1.0
"Bèlgica.
Només",1.0
d’agraïment,1.0
acollir…,1.0
traspassen,1.0
presó:,1.0
"d’haver,",1.0
cadasc…,1.0
"
""El",1.0
l’autonomisme,1.0
Persistim.,1.0
"
Seguim",1.0
"conviccions.
Seguim",1.0
"fermesa.
Seguim",1.0
"violència.
Som",1.0
"Normal,",1.0
contigo,1.0
empezó,1.0
"

Alfonso",1.0
suspengui,1.0
l’autogovern,1.0
@perezlozano:,1.0
Mola,1.0
eslovè.,1.0
"Ep,jo",1.0
"unitària,(d'aquesta",1.0
"salveu),",1.0
dibuixa,1.0
Jordis.,2.0
convoca.,1.0
🌹🌹,1.0
@QuimTorrent:,1.0
llibre:,1.0
"ambiciós,",1.0
culte,1.0
https://t.co/LoIXQUOoaV,1.0
@JesusCintora:,1.0
Escribe,1.0
letras,1.0
rojas,1.0
"libertad""",1.0
tumba,1.0
dictador,1.0
pide,1.0
Lluitarem,1.0
persistirem,2.0
defallirem.,1.0
T’estimem.,1.0
https://t.co/Sv…,1.0
@EiderHurtado:,1.0
Segundo,1.0
dan,1.0
43-45,1.0
escaños.,1.0
6meses,1.0
situaban,1.0
Moncloa.,1.0
Vox…,1.0
Mandat,1.0
l'Executiva,1.0
"d'@Esquerra_ERC,",4.0
Confiem,1.0
tem…,1.0
@elpatidescobert:,1.0
politològiques,1.0
aquí:,1.0
https://t.co/JdcbK6Jx0K,1.0
#lesxifresdel2016,1.0
Atención,1.0
chicas:,1.0
mezclar,1.0
"sustancias,",1.0
choni,1.0
rancio.,1.0
intentéis,1.0
Solidaritat,1.0
detingudes,1.0
"#HoliNoPassareu
No",1.0
comissaries,1.0
dignitat!,1.0
s'atur…,1.0
"espanyols?

(Fes",1.0
tira?,1.0
Necessiten,1.0
mediàtic,1.0
"apreten,",1.0
https://t.co/bixlPdeXAX,1.0
absoluta!,1.0
https://t.co/kFbrsgb4Et,1.0
Tram...,2.0
😅😅😅,1.0
#MentimEnComú,1.0
https://t.co/uWucDwG3bw,1.0
orígens,1.0
identitat.,1.0
https://t.co/H35oaxHWVw,1.0
dissimulats.,1.0
cim,1.0
d'Islàndia,1.0
https://t.co/SVnBSa20Mb,1.0
Iceta?,1.0
verlo...,1.0
https://t.co/XFxEm4ObA3,1.0
5-6,1.0
"diputats

La",1.0
"factura,",1.0
https://t.co/VFpsklhUMH,1.0
aglutinar,1.0
https://t.co/du7UVeuxcU,1.0
mentrestant...,1.0
"
https://t.co/yjTpmW3TZq",1.0
"convicció,",1.0
T'anadones,1.0
aïlles,1.0
"bandes,",1.0
"pdecat/crida/jxcat,",1.0
t'agrada.,1.0
"

@emprenyatbcn
@tsunamiveinal
@carrermallorca
@MontellaAlbert",2.0
"
@PRibaQnet

🔁",1.0
anar-me'n,1.0
agressivitat,1.0
"bombolla,",1.0
presentada,2.0
promocionada,1.0
"@SomComuns,",1.0
penjareu,1.0
dilluns?,1.0
XXSS,1.0
nom!,1.0
Vergonyant!!,1.0
#trump,1.0
https://t.co/jhtnzgQQSW,1.0
https://t.co/1ehdRcmnsN,1.0
"#a4,",1.0
Sevilla,1.0
Bilbao.,1.0
@fcbarcelona_cat!,1.0
@xgorro:,1.0
reculat,1.0
l'obtenció,1.0
@NachoSanahuja,1.0
d'Amancio,1.0
Ortega?,1.0
Torna-ho,1.0
https://t.co/HEQDNPUHuZ,1.0
https://t.co/TvWAeNf4wl,2.0
compromís?,1.0
dubti,1.0
fidelitat,1.0
omplen,1.0
"català

https://t.co/zAPJSBs82V",1.0
https://t.co/nzr69wTCca,1.0
.@boye_g,1.0
TEDH,1.0
'en,1.0
guanyadora',1.0
s’acaba,1.0
https://t.co/tyS1xXEs2c,1.0
convocarà,1.0
assemblea,1.0
https://t.co/Ww…,1.0
Activistes,1.0
Greenpeace,1.0
l’arc,1.0
(Madrid),1.0
mem,1.0
gegant,1.0
drets…,1.0
@sinnfeinireland,1.0
democràcia’,1.0
https://t.co/wvqNvMYK5z,1.0
comitè,1.0
americà,1.0
desitja,1.0
https://t.co/lbesBmgSyv,1.0
rebaixa,3.0
https://t.co/f8knCnusnp,1.0
@xavier_ciaurriz:,1.0
#FAQSpuzleTV3,2.0
hauras,1.0
"presidenta,",1.0
endevant,1.0
represaliats,1.0
https://t.co/0bZGJvAA…,1.0
Agnès,1.0
Marquès,1.0
desarma,1.0
piulet,1.0
https://t.co/UR92u1B2cf,1.0
videoclip,1.0
http://t.co/vVWJCx9AUd,1.0
rebutgen,1.0
https://t.co/9pflzI6X2W,1.0
racisme,2.0
Birmingham,1.0
volta,1.0
https://t.co/wnSOIVOHW3,1.0
L’Audiència,1.0
rapers,1.0
@La_Insurgencia,1.0
https://t.co/WGFSd6bVPD,1.0
[Àudio],1.0
"particular,",1.0
sí',1.0
http://t.co/qB17FLjcSA,1.0
http://t.co/NVQ587JaT1,1.0
diu:,1.0
dígits,1.0
"t'espantis',",1.0
Luis,1.0
"Segura,",1.0
ex-tinent:,1.0
‘Qui,1.0
intenti,1.0
reformar,1.0
toparà,1.0
VI’,1.0
https://t.co/CofRJD1DVi,1.0
[GUILLERIES],1.0
Cos,1.0
"d’Esquadra,",1.0
assetjament,2.0
restitució,1.0
"«Carme,",1.0
destruït,1.0
–ni,1.0
fer-ho–,1.0
l’escó,1.0
cinquè,1.0
presidència»,1.0
Car…,1.0
.@marianorajoy,1.0
‘judicial’,1.0
https://t.co/jMIAvqfgL7,1.0
'incórrer,1.0
excessos',1.0
'colpejar,1.0
finalitat,1.0
aparent',1.0
arribaria,1.0
detriment,1.0
22-23,1.0
https://t.co/BxIW8Ztbvt,1.0
sexuals:,1.0
‘Si,1.0
ells’,1.0
desocupats,1.0
https://t.co/TfRjXWNf34,1.0
L’empenta,1.0
l’espanyola,1.0
tauler,1.0
https://t.co/DRM5lmTCyn,1.0
@nuriavives:,2.0
Pallín:,2.0
“Tota,2.0
nul·la”,2.0
https://t.co/mFvKRbhAyG,2.0
@angelfontcatal1:,3.0
aclarir-nos,2.0
"ERC
El",2.0
@kastwey:,1.0
Taxista,1.0
licencia,1.0
7054,1.0
negándose,1.0
perro,1.0
guía.,1.0
"acaso,",1.0
maletero.,1.0
denunc…,1.0
@schueller_a:,1.0
CIA,1.0
detenida,1.0
ponga,1.0
"Europa""",1.0
https://t.co/mkV9b87ZHJ,1.0
@Elperiodico,2.0
@E…,1.0
🗒,1.0
remou,1.0
consciències,1.0
comp…,1.0
@FiodoirMacTire:,1.0
paraliza,1.0
"catalunya,",1.0
"paralice,",1.0
paralizando,1.0
"lengua,",1.0
"cultura,",2.0
diner…,1.0
“el,2.0
enemic”,1.0
#tramvia.,1.0
Retreu,1.0
concreti,1.0
model…,1.0
".@AlfredBosch,",1.0
d'@ERCbcn:,1.0
"""Li",1.0
l'o…,1.0
#DIRECTE,1.0
L'Escola,1.0
Mediterrània,1.0
commemora,2.0
#1OCT,1.0
https://t.co/bpcBwaRjUa,1.0
https://t.co/J0MvV1vxah,1.0
@TATLIM_TAT:,1.0
ments,3.0
discuteixen,2.0
"idées,les",1.0
mitjanas,1.0
"esdeveniments,les",1.0
"febles,en",1.0
"canvi,discuteixen",1.0
sobre…,1.0
@ercdiba:,2.0
Perseguir,1.0
judici.,1.0
@catalangov:,1.0
"morning,",1.0
received,1.0
Marcos,1.0
"Mandojana,",1.0
Consul,1.0
United,1.0
States,1.0
@Francesc_Roca:,1.0
contracorrent,1.0
Laia.,1.0
tort,1.0
"venuts,",1.0
"Zapata,",1.0
"eh,",2.0
desobediència.,1.0
Deixarà,1.0
sign…,2.0
@joancomaroura,1.0
#SomJ…,1.0
@elmatidebcn:,1.0
Portaveus,1.0
l'@bcn_ajuntament.,1.0
@jo…,1.0
@markocaldes20:,1.0
"

@AlfredBosch",1.0
"9
@albertofdezxbcn",1.0
"7
@AdaColau",1.0
"6
@xaviertrias",1.0
"5
@jaumecollboni",1.0
ANÀLISI:,1.0
#21D?,1.0
https://t.co/KKEfshH7OW,1.0
irromp,2.0
"Andalusia

🔁",1.0
Estat!,1.0
"

#EleccionesAndalucia",1.0
"""neutralitat""",1.0
.@MiquelBuch,1.0
@NeusLloveras,1.0
declaren,1.0
promogut,1.0
alcaldes.,1.0
"

https://t.co/mqJiVNlokP",1.0
@QuimTorraiPla?,1.0
https://t.co/Uc0qWdCsPg,1.0
‼,1.0
Miserable...,1.0
"

https://t.co/8jheB6ve61",1.0
Declaracions,1.0
candidatures,1.0
eix,1.0
l’absència,1.0
sòlid,1.0
"alcalde,",1.0
Tingueu-ho,1.0
"present,",1.0
municipi,1.0
sigueu.,1.0
sòlids,1.0
https://t.co/poyycPqX8c,1.0
#runner,1.0
#tibidabo,1.0
#fit,1.0
https://t.co/FnLnfc5vfo,1.0
Mereix,1.0
mateix!!,1.0
#MiquelBuchDimissio,1.0
.@AcaipCAT,1.0
Franca?https://t.co/kWGskcnp1g,1.0
dosier,1.0
@BCN_Ajuntament,1.0
incluye,1.0
entidad,1.0
Somatemps,1.0
#Bravo,1.0
#Cambio,1.0
https://t.co/UedEYxizn1,1.0
https://t.co/QtP7w0KR69,1.0
#tictac,1.0
💪💪,1.0
https://t.co/gCvXR3NRWe,1.0
@Krls.,1.0
legitimament,1.0
FASTIC.,1.0
#OPINIÓ,2.0
estimen,1.0
franquista.,2.0
Raquel,1.0
Osborne,1.0
https://t.co/0Uk4qapSqq,1.0
Sorprendido,1.0
recibido.,1.0
Muchas,2.0
"gracias,",1.0
seguimos,1.0
prometieron!,1.0
"segones,",1.0
indecència,1.0
desapareix,1.0
"sobte,",1.0
republica?,1.0
https://t.co/yp7qaQWnx9,1.0
l'adéu,1.0
@jgarganteclosa,1.0
🤟🏼👋🏼,1.0
https://t.co/SutUhP1Ed9,1.0
https://t.co/kifLWVB2p1,1.0
esmena,5.0
investigui,5.0
període,5.0
20…,6.0
"republicà""

▶",2.0
millor…,2.0
Metro?,1.0
🕖,2.0
"@EBRamos74,",1.0
"@TitonLailla,",1.0
"@MartaVilaltaT,",1.0
@PilarVallug…,1.0
‘1⃣,1.0
"(administració,",1.0
"privat,",1.0
secto…,1.0
@CiutadansBCN.,1.0
preocupa,1.0
d'acollida,2.0
immigrades,1.0
concertines,1.0
"volem'
📅",1.0
"h
🏛️",1.0
Indu…,1.0
'Deu,1.0
Rambla',1.0
https://t.co/ZUKLGrS…,1.0
d’expropiar,2.0
solars,2.0
plantejaven,2.0
@ElSiglo_eu,1.0
'Cedir,1.0
catalans',1.0
@AlfredBosch​,2.0
República:,2.0
capítol,1.0
l'Eixample.,1.0
impo…,1.0
l'@AlfredBosch?,1.0
Descobreix,1.0
sorprenents,2.0
trajectòria:,1.0
https://t.co/8gM734G…,1.0
ambiciosos',1.0
https://t.co/FWIWwSxDA9,1.0
"Divendres,",1.0
🗳️,1.0
casal,2.0
🕢,1.0
"19.30h,",1.0
@DolorsBassaC,1.0
la📍plaça,1.0
Virrei,1.0
Amat.,1.0
espe…,1.0
vuitè,3.0
Metro',5.0
https://t.co/WTbqGBkie7,3.0
https://t.co/cU…,3.0
Barceloneta.,2.0
https://t.co/WbITzNvRmL,3.0
dilluns’,1.0
https://t.co/OHsHHoC0ET,1.0
https://t.co/PDSJ0S…,1.0
viure…,1.0
prescindir,1.0
visualitzadors,1.0
vigent”,1.0
🎗️,1.0
Sopar,1.0
#FreeJunqueras,2.0
Catalana!,3.0
https://t.co/6kIj6h308V,2.0
Ainhoa,1.0
"Grandes,",1.0
"@FundacioMACBA,",1.0
🎬,1.0
projecció,2.0
curtmetratge,2.0
@CunetasFilm,1.0
Debatrem,1.0
"director,",1.0
Pau…,1.0
'Del,1.0
"39,",1.0
funcionant.,1.0
resol…,1.0
d’expressió,3.0
"Andreu,",1.0
cos,2.0
consular,1.0
condemnant,1.0
intents,1.0
llibertat…,1.0
https://t.co/Wo…,3.0
Estats,3.0
Units,3.0
Canadà,2.0
https://t.co/e2LDyEHKNp,2.0
@OKDiario,2.0
👋🏼.,2.0
queréis,2.0
matizar,2.0
vuestra,2.0
"demagogia:

1.",2.0
'sediciosos',2.0
quienes,6.0
propusimos,2.0
dest…,2.0
‘Ciutadans,1.0
competeixin,1.0
cavernícola.,1.0
l’aplicació,1.0
feixista:,1.0
'Cunetas',1.0
posterior,1.0
conservació,1.0
rebotiga,1.0
Pitarra.,1.0
🗓,1.0
la📍inauguració,1.0
l’exposició,1.0
'Mercè,1.0
1908-1983',1.0
@MireiaMata_DGI,1.0
d’ERC…,1.0
Segueix-ho,2.0
https://t.co/msnCXV0IcZ,1.0
afectat,1.0
obres:,1.0
"20h,",1.0
"▶️ https://t.co/TLsjYXJOt6
📲",1.0
.@Alfr…,1.0
'L'Ajuntament,1.0
incidents,1.0
d'ahir',1.0
reconocimiento,2.0
todos;,1.0
Catalunya',1.0
#L6N155vsDui,1.0
proposaries,2.0
"
📝",1.0
Registra't,1.0
"explica'ns-ho
👩👨",1.0
Rep,1.0
mòbil.,1.0
Apunta't,1.0
Telegram:,1.0
https://t.co/Bo8W5RzCoT,1.0
"dret
💬",1.0
edificis,2.0
@Lancaster7911.,2.0
acordem,1.0
https://t.co/s3wm…,1.0
.@EvaBaroR:,1.0
admissible,1.0
cr…,1.0
formalitzen,1.0
Guillem,1.0
"hores
📢",1.0
Explica'ns-ho!…,1.0
'Barcelona.,1.0
canvi?'.,1.0
assistència,1.0
https://t.co/ujValC3vdE,2.0
"@NYSenatorRivera,",1.0
Bronx,1.0
"York,",1.0
@CatalanNews:,1.0
don't,1.0
need,1.0
evidence,1.0
"violence,",1.0
seen,2.0
that.,1.0
During,1.0
saw…,1.0
Secretariat,1.0
s'aclari,1.0
mòbil?,1.0
apunta't,1.0
@Toni_Comin:,1.0
'L'únic,1.0
vosaltres:,1.0
l'autèntica,1.0
invencible,1.0
guerra!',1.0
#RajoyORepú…,1.0
10:40h,1.0
@ElsMatins.,1.0
https://t.co/HQpPD6tg92…,1.0
Local,1.0
Regional,1.0
Governments,1.0
Forum,1.0
#H…,1.0
al📍Casinet,1.0
d’Hostafrancs,1.0
@EBRamos…,1.0
@EsterCapella,1.0
"@MontseBenedi
🗓️",1.0
Divendr…,1.0
suprimir,1.0
https://t.co/ybnPNKt4Lt,1.0
https://t.co/lfqALlYB09,1.0
https://t.co/RgFztcx1wc,1.0
